epoch,iso,phase,interval_ms,power.draw,utilization.gpu,utilization.memory,memory.used,clocks.sm,clocks.mem,temperature.gpu
1789867908.066,2026-09-20T01:31:48.065609+00:00,recovery,29.0,667.5,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.098,2026-09-20T01:31:48.097989+00:00,recovery,32.4,667.84,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.128,2026-09-20T01:31:48.127644+00:00,recovery,29.7,667.84,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.158,2026-09-20T01:31:48.158298+00:00,recovery,30.7,667.84,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.188,2026-09-20T01:31:48.188257+00:00,recovery,30.0,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.218,2026-09-20T01:31:48.218463+00:00,recovery,30.2,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.247,2026-09-20T01:31:48.247317+00:00,recovery,28.9,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.277,2026-09-20T01:31:48.276662+00:00,recovery,29.3,667.32,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.305,2026-09-20T01:31:48.304922+00:00,recovery,28.3,667.32,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.337,2026-09-20T01:31:48.336534+00:00,recovery,31.6,667.32,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.374,2026-09-20T01:31:48.374409+00:00,recovery,37.9,667.68,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.416,2026-09-20T01:31:48.415624+00:00,recovery,41.2,667.68,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.475,2026-09-20T01:31:48.474852+00:00,recovery,59.2,667.89,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.509,2026-09-20T01:31:48.508788+00:00,recovery,33.9,667.89,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.537,2026-09-20T01:31:48.537478+00:00,recovery,28.7,667.89,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.568,2026-09-20T01:31:48.568055+00:00,recovery,30.6,667.89,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.598,2026-09-20T01:31:48.597856+00:00,recovery,29.8,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.627,2026-09-20T01:31:48.626637+00:00,recovery,28.8,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.655,2026-09-20T01:31:48.654906+00:00,recovery,28.3,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.683,2026-09-20T01:31:48.683273+00:00,recovery,28.4,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.722,2026-09-20T01:31:48.721879+00:00,recovery,38.6,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.751,2026-09-20T01:31:48.750847+00:00,recovery,29.0,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.779,2026-09-20T01:31:48.779164+00:00,recovery,28.3,667.35,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.808,2026-09-20T01:31:48.807600+00:00,recovery,28.4,667.35,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.836,2026-09-20T01:31:48.836032+00:00,recovery,28.4,667.35,99.0,5.0,884.0,1980.0,3201.0,61.0
1789867908.865,2026-09-20T01:31:48.864899+00:00,recovery,28.9,667.35,99.0,5.0,884.0,1980.0,3201.0,61.0
1789867908.893,2026-09-20T01:31:48.893492+00:00,recovery,28.6,667.57,99.0,5.0,884.0,1980.0,3201.0,61.0
1789867908.922,2026-09-20T01:31:48.921932+00:00,recovery,28.4,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.953,2026-09-20T01:31:48.952681+00:00,recovery,30.7,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867908.981,2026-09-20T01:31:48.981365+00:00,recovery,28.7,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.01,2026-09-20T01:31:49.009692+00:00,recovery,28.3,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.039,2026-09-20T01:31:49.039329+00:00,recovery,29.6,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.071,2026-09-20T01:31:49.071489+00:00,recovery,32.2,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.1,2026-09-20T01:31:49.100000+00:00,recovery,28.5,667.75,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.129,2026-09-20T01:31:49.129137+00:00,recovery,29.1,667.75,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.16,2026-09-20T01:31:49.160266+00:00,recovery,31.1,667.75,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.189,2026-09-20T01:31:49.189352+00:00,recovery,29.1,667.63,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.218,2026-09-20T01:31:49.218048+00:00,recovery,28.7,667.63,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.25,2026-09-20T01:31:49.250159+00:00,recovery,32.1,667.63,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.279,2026-09-20T01:31:49.278503+00:00,recovery,28.3,667.72,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.309,2026-09-20T01:31:49.308630+00:00,recovery,30.1,667.72,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.337,2026-09-20T01:31:49.337287+00:00,recovery,28.7,667.72,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.366,2026-09-20T01:31:49.365725+00:00,recovery,28.4,667.72,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.394,2026-09-20T01:31:49.394275+00:00,recovery,28.5,667.55,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.422,2026-09-20T01:31:49.422482+00:00,recovery,28.2,667.55,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.451,2026-09-20T01:31:49.451290+00:00,recovery,28.8,667.55,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.48,2026-09-20T01:31:49.479589+00:00,recovery,28.3,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.508,2026-09-20T01:31:49.508212+00:00,recovery,28.6,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.536,2026-09-20T01:31:49.536497+00:00,recovery,28.3,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.565,2026-09-20T01:31:49.564818+00:00,recovery,28.3,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.594,2026-09-20T01:31:49.593884+00:00,recovery,29.1,667.79,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.622,2026-09-20T01:31:49.622145+00:00,recovery,28.3,667.79,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.651,2026-09-20T01:31:49.650597+00:00,recovery,28.5,667.79,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.681,2026-09-20T01:31:49.680820+00:00,recovery,30.2,667.79,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.71,2026-09-20T01:31:49.710480+00:00,recovery,29.7,667.79,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.739,2026-09-20T01:31:49.738725+00:00,recovery,28.2,667.79,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.767,2026-09-20T01:31:49.766883+00:00,recovery,28.2,667.79,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.798,2026-09-20T01:31:49.798192+00:00,recovery,31.3,667.56,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.827,2026-09-20T01:31:49.827133+00:00,recovery,28.9,667.56,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.856,2026-09-20T01:31:49.855847+00:00,recovery,28.7,667.56,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.884,2026-09-20T01:31:49.883937+00:00,recovery,28.1,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.913,2026-09-20T01:31:49.913033+00:00,recovery,29.1,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.941,2026-09-20T01:31:49.941240+00:00,recovery,28.2,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.969,2026-09-20T01:31:49.969373+00:00,recovery,28.1,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867909.998,2026-09-20T01:31:49.997724+00:00,recovery,28.4,667.4,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.032,2026-09-20T01:31:50.031665+00:00,recovery,33.9,667.4,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.06,2026-09-20T01:31:50.060371+00:00,recovery,28.7,667.4,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.089,2026-09-20T01:31:50.089022+00:00,recovery,28.7,667.34,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.118,2026-09-20T01:31:50.117703+00:00,recovery,28.7,667.34,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.146,2026-09-20T01:31:50.145973+00:00,recovery,28.3,667.34,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.177,2026-09-20T01:31:50.176714+00:00,recovery,30.7,667.34,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.207,2026-09-20T01:31:50.206698+00:00,recovery,30.0,667.2,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.235,2026-09-20T01:31:50.235224+00:00,recovery,28.5,667.2,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.264,2026-09-20T01:31:50.263662+00:00,recovery,28.4,667.2,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.292,2026-09-20T01:31:50.292024+00:00,recovery,28.4,667.26,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.321,2026-09-20T01:31:50.321348+00:00,recovery,29.3,667.26,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.349,2026-09-20T01:31:50.349432+00:00,recovery,28.1,667.26,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.378,2026-09-20T01:31:50.378298+00:00,recovery,28.9,667.26,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.407,2026-09-20T01:31:50.406797+00:00,recovery,28.5,667.12,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.438,2026-09-20T01:31:50.438139+00:00,recovery,31.3,667.12,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.467,2026-09-20T01:31:50.466580+00:00,recovery,28.4,667.12,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.498,2026-09-20T01:31:50.498280+00:00,recovery,31.7,667.17,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.527,2026-09-20T01:31:50.526966+00:00,recovery,28.7,667.17,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.559,2026-09-20T01:31:50.559412+00:00,recovery,32.4,667.17,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.59,2026-09-20T01:31:50.590159+00:00,recovery,30.7,667.04,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.62,2026-09-20T01:31:50.619517+00:00,recovery,29.4,667.04,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.651,2026-09-20T01:31:50.650956+00:00,recovery,31.4,667.04,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.685,2026-09-20T01:31:50.684894+00:00,recovery,33.9,667.04,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.714,2026-09-20T01:31:50.713603+00:00,recovery,28.7,666.96,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.743,2026-09-20T01:31:50.743489+00:00,recovery,29.9,666.96,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.772,2026-09-20T01:31:50.772502+00:00,recovery,29.0,666.96,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.801,2026-09-20T01:31:50.800799+00:00,recovery,28.3,666.91,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.83,2026-09-20T01:31:50.829609+00:00,recovery,28.8,666.91,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.861,2026-09-20T01:31:50.861073+00:00,recovery,31.5,666.91,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.891,2026-09-20T01:31:50.891463+00:00,recovery,30.4,667.18,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.924,2026-09-20T01:31:50.923525+00:00,recovery,32.1,667.18,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.954,2026-09-20T01:31:50.954395+00:00,recovery,30.9,667.18,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867910.983,2026-09-20T01:31:50.982829+00:00,recovery,28.4,667.18,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.014,2026-09-20T01:31:51.014113+00:00,recovery,31.3,666.87,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.046,2026-09-20T01:31:51.045773+00:00,recovery,31.7,666.87,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.077,2026-09-20T01:31:51.076992+00:00,recovery,31.2,666.87,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.108,2026-09-20T01:31:51.107957+00:00,recovery,31.0,666.97,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.148,2026-09-20T01:31:51.147725+00:00,recovery,39.8,666.97,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.187,2026-09-20T01:31:51.186656+00:00,recovery,38.9,666.97,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.249,2026-09-20T01:31:51.249318+00:00,recovery,62.7,666.88,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.285,2026-09-20T01:31:51.284679+00:00,recovery,35.4,666.88,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.317,2026-09-20T01:31:51.316518+00:00,recovery,31.8,667.13,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867911.382,2026-09-20T01:31:51.381555+00:00,recovery,65.0,667.13,99.0,5.0,902.0,1980.0,3201.0,60.0
1789867911.447,2026-09-20T01:31:51.447195+00:00,recovery,65.6,666.99,99.0,5.0,902.0,1980.0,3201.0,60.0
1789867911.494,2026-09-20T01:31:51.494018+00:00,recovery,46.8,666.99,99.0,5.0,903.0,1980.0,3201.0,60.0
1789867911.542,2026-09-20T01:31:51.542466+00:00,recovery,48.4,667.29,99.0,5.0,903.0,1980.0,3201.0,60.0
1789867911.572,2026-09-20T01:31:51.572181+00:00,recovery,29.7,667.29,99.0,5.0,919.0,1980.0,3201.0,60.0
1789867911.601,2026-09-20T01:31:51.600934+00:00,recovery,28.8,663.8,99.0,5.0,921.0,1980.0,3201.0,60.0
1789867911.631,2026-09-20T01:31:51.631116+00:00,recovery,30.2,663.8,99.0,5.0,1407.0,1980.0,3201.0,60.0
1789867911.67,2026-09-20T01:31:51.669517+00:00,recovery,38.4,663.8,99.0,5.0,2013.0,1980.0,3201.0,59.0
1789867911.7,2026-09-20T01:31:51.700393+00:00,recovery,30.9,657.59,99.0,5.0,2011.0,1980.0,3201.0,59.0
1789867911.732,2026-09-20T01:31:51.732252+00:00,recovery,31.9,657.59,100.0,7.0,1501.0,1980.0,3201.0,59.0
1789867911.764,2026-09-20T01:31:51.763685+00:00,recovery,31.4,657.59,100.0,7.0,1499.0,1980.0,3201.0,59.0
1789867911.793,2026-09-20T01:31:51.793287+00:00,recovery,29.6,657.59,100.0,7.0,1499.0,1980.0,3201.0,59.0
1789867911.822,2026-09-20T01:31:51.821722+00:00,recovery,28.4,654.47,100.0,7.0,1499.0,1980.0,3201.0,59.0
1789867911.85,2026-09-20T01:31:51.850310+00:00,recovery,28.6,654.47,100.0,7.0,1499.0,1980.0,3201.0,60.0
1789867911.88,2026-09-20T01:31:51.880274+00:00,recovery,30.0,654.47,100.0,7.0,1499.0,1980.0,3201.0,60.0
1789867911.911,2026-09-20T01:31:51.911211+00:00,recovery,30.9,654.94,100.0,7.0,1499.0,1980.0,3201.0,60.0
1789867911.942,2026-09-20T01:31:51.941603+00:00,recovery,30.4,654.94,99.0,5.0,1499.0,1980.0,3201.0,60.0
1789867911.971,2026-09-20T01:31:51.970673+00:00,recovery,29.1,654.94,99.0,5.0,1499.0,1980.0,3201.0,60.0
1789867912.108,2026-09-20T01:31:52.108354+00:00,recovery,137.7,653.73,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.137,2026-09-20T01:31:52.136741+00:00,recovery,28.4,653.73,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.166,2026-09-20T01:31:52.165785+00:00,recovery,29.0,653.73,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.194,2026-09-20T01:31:52.193967+00:00,recovery,28.2,653.73,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.222,2026-09-20T01:31:52.221993+00:00,recovery,28.0,654.1,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.251,2026-09-20T01:31:52.251078+00:00,recovery,29.1,654.1,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.281,2026-09-20T01:31:52.280855+00:00,recovery,29.8,654.1,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.309,2026-09-20T01:31:52.309063+00:00,recovery,28.2,654.1,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.339,2026-09-20T01:31:52.338960+00:00,recovery,29.9,654.1,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.367,2026-09-20T01:31:52.367052+00:00,recovery,28.1,654.1,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.395,2026-09-20T01:31:52.395221+00:00,recovery,28.2,654.1,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.424,2026-09-20T01:31:52.423633+00:00,recovery,28.4,654.0,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.452,2026-09-20T01:31:52.452406+00:00,recovery,28.8,654.0,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.481,2026-09-20T01:31:52.481449+00:00,recovery,29.0,654.0,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.51,2026-09-20T01:31:52.509597+00:00,recovery,28.1,654.33,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.538,2026-09-20T01:31:52.538476+00:00,recovery,28.9,654.33,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.567,2026-09-20T01:31:52.566758+00:00,recovery,28.3,654.33,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.595,2026-09-20T01:31:52.595101+00:00,recovery,28.3,654.33,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.624,2026-09-20T01:31:52.623789+00:00,recovery,28.7,658.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.652,2026-09-20T01:31:52.652418+00:00,recovery,28.6,658.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.684,2026-09-20T01:31:52.683879+00:00,recovery,31.5,658.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.712,2026-09-20T01:31:52.712045+00:00,recovery,28.2,663.93,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.741,2026-09-20T01:31:52.740970+00:00,recovery,28.9,663.93,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.77,2026-09-20T01:31:52.769608+00:00,recovery,28.6,663.93,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.798,2026-09-20T01:31:52.797727+00:00,recovery,28.1,663.93,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.826,2026-09-20T01:31:52.826182+00:00,recovery,28.5,666.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.855,2026-09-20T01:31:52.855337+00:00,recovery,29.2,666.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.886,2026-09-20T01:31:52.886442+00:00,recovery,31.1,666.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.915,2026-09-20T01:31:52.914617+00:00,recovery,28.2,667.02,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.943,2026-09-20T01:31:52.942780+00:00,recovery,28.2,667.02,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.971,2026-09-20T01:31:52.971282+00:00,recovery,28.5,667.02,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867912.999,2026-09-20T01:31:52.999371+00:00,recovery,28.1,667.02,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.031,2026-09-20T01:31:53.031459+00:00,recovery,32.1,667.13,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.06,2026-09-20T01:31:53.059730+00:00,recovery,28.3,667.13,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.089,2026-09-20T01:31:53.088537+00:00,recovery,28.8,667.13,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.118,2026-09-20T01:31:53.117514+00:00,recovery,29.0,667.68,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.147,2026-09-20T01:31:53.147177+00:00,recovery,29.7,667.68,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.175,2026-09-20T01:31:53.175233+00:00,recovery,28.1,667.68,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.203,2026-09-20T01:31:53.203431+00:00,recovery,28.2,667.68,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.232,2026-09-20T01:31:53.232123+00:00,recovery,28.7,667.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.26,2026-09-20T01:31:53.260451+00:00,recovery,28.3,667.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.289,2026-09-20T01:31:53.289322+00:00,recovery,28.9,667.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.317,2026-09-20T01:31:53.317426+00:00,recovery,28.1,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.347,2026-09-20T01:31:53.346552+00:00,recovery,29.1,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.375,2026-09-20T01:31:53.375010+00:00,recovery,28.5,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.403,2026-09-20T01:31:53.403088+00:00,recovery,28.1,667.58,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.431,2026-09-20T01:31:53.431224+00:00,recovery,28.1,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.46,2026-09-20T01:31:53.459751+00:00,recovery,28.5,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.488,2026-09-20T01:31:53.488395+00:00,recovery,28.6,667.51,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.516,2026-09-20T01:31:53.516488+00:00,recovery,28.1,667.6,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.545,2026-09-20T01:31:53.544717+00:00,recovery,28.2,667.6,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.573,2026-09-20T01:31:53.573266+00:00,recovery,28.5,667.6,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.601,2026-09-20T01:31:53.601430+00:00,recovery,28.2,667.6,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.629,2026-09-20T01:31:53.629450+00:00,recovery,28.0,667.26,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.663,2026-09-20T01:31:53.662531+00:00,recovery,33.1,667.26,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.692,2026-09-20T01:31:53.692360+00:00,recovery,29.8,667.26,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.721,2026-09-20T01:31:53.721044+00:00,recovery,28.7,667.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.751,2026-09-20T01:31:53.751359+00:00,recovery,30.3,667.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.78,2026-09-20T01:31:53.779766+00:00,recovery,28.4,667.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.808,2026-09-20T01:31:53.807991+00:00,recovery,28.2,667.64,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.837,2026-09-20T01:31:53.837211+00:00,recovery,29.2,667.38,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.865,2026-09-20T01:31:53.865247+00:00,recovery,28.0,667.38,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.895,2026-09-20T01:31:53.894858+00:00,recovery,29.6,667.38,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.925,2026-09-20T01:31:53.925300+00:00,recovery,30.4,667.27,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.955,2026-09-20T01:31:53.954798+00:00,recovery,29.5,667.27,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867913.984,2026-09-20T01:31:53.983687+00:00,recovery,28.9,667.27,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.012,2026-09-20T01:31:54.011763+00:00,recovery,28.1,667.27,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.04,2026-09-20T01:31:54.040256+00:00,recovery,28.5,667.12,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.069,2026-09-20T01:31:54.068897+00:00,recovery,28.6,667.12,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.098,2026-09-20T01:31:54.097557+00:00,recovery,28.7,667.12,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.126,2026-09-20T01:31:54.126236+00:00,recovery,28.7,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.156,2026-09-20T01:31:54.155767+00:00,recovery,29.5,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.185,2026-09-20T01:31:54.185217+00:00,recovery,29.5,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.214,2026-09-20T01:31:54.214120+00:00,recovery,28.9,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.245,2026-09-20T01:31:54.244515+00:00,recovery,30.4,667.41,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.275,2026-09-20T01:31:54.274882+00:00,recovery,30.4,667.41,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.306,2026-09-20T01:31:54.305616+00:00,recovery,30.7,667.41,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.335,2026-09-20T01:31:54.334711+00:00,recovery,29.1,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.365,2026-09-20T01:31:54.364601+00:00,recovery,29.9,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.393,2026-09-20T01:31:54.393241+00:00,recovery,28.6,667.57,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.422,2026-09-20T01:31:54.421532+00:00,recovery,28.3,667.59,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.45,2026-09-20T01:31:54.449937+00:00,recovery,28.4,667.59,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.478,2026-09-20T01:31:54.478280+00:00,recovery,28.3,667.59,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.506,2026-09-20T01:31:54.506446+00:00,recovery,28.2,667.59,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.535,2026-09-20T01:31:54.534685+00:00,recovery,28.2,667.54,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.565,2026-09-20T01:31:54.565470+00:00,recovery,30.8,667.54,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.594,2026-09-20T01:31:54.593739+00:00,recovery,28.3,667.54,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.622,2026-09-20T01:31:54.621854+00:00,recovery,28.1,667.66,99.0,5.0,884.0,1980.0,3201.0,60.0
1789867914.65,2026-09-20T01:31:54.650107+00:00,recovery,28.3,667.66,99.0,5.0,884.0,1980.0,3201.0,60.0
