iso_timestamp,timestamp,index,uuid,name,power.draw,power.limit,utilization.gpu,utilization.memory,memory.used,memory.free,memory.total,clocks.sm,clocks.mem,clocks.gr,temperature.gpu,pstate,ecc.errors.corrected.volatile.total,ecc.errors.uncorrected.volatile.total,clocks_throttle_reasons.sw_power_cap,clocks_throttle_reasons.hw_slowdown,clocks_throttle_reasons.hw_thermal_slowdown,clocks_throttle_reasons.hw_power_brake_slowdown,clocks_throttle_reasons.sw_thermal_slowdown,clocks_throttle_reasons.sync_boost,actual_interval_ms
2026-07-30T16:59:44.867205,2026/07/30 16:59:44.777,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.9,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,229.122
2026-07-30T16:59:45.111579,2026/07/30 16:59:45.026,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.92,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,244.537
2026-07-30T16:59:45.353755,2026/07/30 16:59:45.272,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.96,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,247.609
2026-07-30T16:59:45.584705,2026/07/30 16:59:45.498,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.99,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,228.676
2026-07-30T16:59:45.864806,2026/07/30 16:59:45.737,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.96,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,237.952
2026-07-30T16:59:46.105412,2026/07/30 16:59:46.021,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.9,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,284.388
2026-07-30T16:59:46.336438,2026/07/30 16:59:46.254,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.86,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,234.823
2026-07-30T16:59:46.566801,2026/07/30 16:59:46.481,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.87,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,227.245
2026-07-30T16:59:46.804625,2026/07/30 16:59:46.719,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.91,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,235.231
2026-07-30T16:59:47.032861,2026/07/30 16:59:46.948,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.94,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,230.339
